index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
232,40,2,0.302393,2,0.0126626,35,0.0444663,-3,-0.000306748
233,40,3,0.303691,-4,0.00530061,39,0.0493742,-2,0.000920245
234,40,4,0.304989,-6,0.00284663,40,0.0506012,5,0.0095092
235,40,5,0.306287,-12,-0.00451534,46,0.0579632,3,0.00705521
236,40,6,0.307584,-10,-0.00206135,50,0.0628712,0,0.00337423
237,40,7,0.308882,-5,0.00407362,58,0.0726871,-1,0.00214724
238,40,8,0.31018,-6,0.00284663,63,0.0788221,-6,-0.00398773
239,41,0,0.311478,-12,-0.00451534,70,0.087411,5,0.0095092
240,41,1,0.312776,-15,-0.00819632,60,0.0751411,-6,-0.00398773
241,41,2,0.314074,-10,-0.00206135,68,0.0849571,-7,-0.00521472
242,41,3,0.315371,-9,-0.000834356,76,0.094773,-4,-0.00153374
243,41,4,0.316669,-8,0.000392638,80,0.099681,-6,-0.00398773
244,41,5,0.317967,-8,0.000392638,90,0.111951,-9,-0.00766871
245,42,0,0.319265,-9,-0.000834356,95,0.118086,1,0.00460123
246,42,1,0.320563,-8,0.000392638,105,0.130356,4,0.00828221
247,42,2,0.32186,-5,0.00407362,109,0.135264,2,0.00582822
248,42,3,0.323158,-3,0.00652761,119,0.147534,-4,-0.00153374
249,42,4,0.324456,6,0.0175706,133,0.164712,-1,0.00214724
250,42,5,0.325754,1,0.0114356,148,0.183117,-5,-0.00276074
251,42,6,0.327052,0,0.0102086,155,0.191706,-7,-0.00521472
252,42,7,0.32835,6,0.0175706,170,0.21011,-7,-0.00521472
253,43,0,0.329647,4,0.0151166,190,0.23465,-9,-0.00766871
254,43,1,0.330945,9,0.0212515,205,0.253055,-2,0.000920245
255,43,2,0.332243,9,0.0212515,225,0.277595,-7,-0.00521472
256,43,3,0.333541,20,0.0347485,238,0.293546,-9,-0.00766871
257,43,4,0.334839,12,0.0249325,255,0.314405,-9,-0.00766871
258,43,5,0.336137,16,0.0298405,276,0.340172,-15,-0.0150307
259,43,6,0.337434,18,0.0322945,301,0.370847,-21,-0.0223926
260,44,0,0.338732,10,0.0224785,332,0.408883,-12,-0.0113497
261,44,1,0.34003,15,0.0286135,360,0.443239,0,0.00337423
262,44,2,0.341328,13,0.0261595,379,0.466552,-3,-0.000306748
263,44,3,0.342626,12,0.0249325,391,0.481276,-4,-0.00153374
264,44,4,0.343923,14,0.0273865,417,0.513178,2,0.00582822
265,44,5,0.345221,13,0.0261595,444,0.546307,-7,-0.00521472
266,44,6,0.346519,17,0.0310675,464,0.570847,-9,-0.00766871
267,44,7,0.347817,17,0.0310675,492,0.605202,-7,-0.00521472
268,45,0,0.349115,21,0.0359755,512,0.629742,-10,-0.00889571
269,45,1,0.350413,22,0.0372025,528,0.649374,-8,-0.00644172
270,45,2,0.35171,26,0.0421104,549,0.675141,-10,-0.00889571
271,45,3,0.353008,28,0.0445644,568,0.698454,-4,-0.00153374
272,45,4,0.354306,22,0.0372025,581,0.714405,-2,0.000920245
273,45,5,0.355604,21,0.0359755,604,0.742626,1,0.00460123
274,45,6,0.356902,18,0.0322945,629,0.773301,-13,-0.0125767
275,45,7,0.3582,13,0.0261595,647,0.795386,-11,-0.0101227
276,46,0,0.359497,16,0.0298405,664,0.816245,-9,-0.00766871
277,46,1,0.360795,20,0.0347485,682,0.838331,-11,-0.0101227
278,46,2,0.362093,13,0.0261595,706,0.867779,-13,-0.0125767
279,46,3,0.363391,11,0.0237055,721,0.886184,-13,-0.0125767
280,46,4,0.364689,16,0.0298405,749,0.92054,-12,-0.0113497
281,46,5,0.365986,17,0.0310675,770,0.946307,-12,-0.0113497
282,46,6,0.367284,20,0.0347485,790,0.970847,-11,-0.0101227
283,47,0,0.368582,20,0.0347485,805,0.989252,-19,-0.0199386
284,47,1,0.36988,25,0.0408834,827,1.01625,-21,-0.0223926
285,47,2,0.371178,20,0.0347485,851,1.04569,-23,-0.0248466
286,47,3,0.372476,14,0.0273865,872,1.07146,-16,-0.0162577
287,47,4,0.373773,9,0.0212515,894,1.09845,-14,-0.0138037
288,47,5,0.375071,10,0.0224785,907,1.1144,-12,-0.0113497
289,47,6,0.376369,11,0.0237055,927,1.13894,-12,-0.0113497
290,47,7,0.377667,11,0.0237055,947,1.16348,-9,-0.00766871
291,48,0,0.378965,13,0.0261595,967,1.18802,-10,-0.00889571
292,48,1,0.380263,9,0.0212515,991,1.21747,-12,-0.0113497
293,48,2,0.38156,9,0.0212515,1010,1.24079,-16,-0.0162577
294,48,3,0.382858,8,0.0200245,1036,1.27269,-12,-0.0113497
295,48,4,0.384156,10,0.0224785,1057,1.29845,-17,-0.0174847
296,48,5,0.385454,8,0.0200245,1074,1.31931,-17,-0.0174847
297,48,6,0.386752,7,0.0187975,1099,1.34999,-12,-0.0113497
298,48,7,0.38805,5,0.0163436,1120,1.37575,-20,-0.0211656
299,49,0,0.389347,10,0.0224785,1139,1.39907,-20,-0.0211656
300,49,1,0.390645,9,0.0212515,1158,1.42238,-21,-0.0223926
301,49,2,0.391943,10,0.0224785,1174,1.44201,-14,-0.0138037
302,49,3,0.393241,11,0.0237055,1195,1.46778,-13,-0.0125767
303,49,4,0.394539,10,0.0224785,1214,1.49109,-18,-0.0187117
304,49,5,0.395836,7,0.0187975,1229,1.5095,-24,-0.0260736
305,49,6,0.397134,6,0.0175706,1255,1.5414,-19,-0.0199386
306,50,0,0.398432,5,0.0163436,1273,1.56348,-21,-0.0223926
307,50,1,0.39973,2,0.0126626,1291,1.58557,-21,-0.0223926
308,50,2,0.401028,2,0.0126626,1310,1.60888,-20,-0.0211656
309,50,3,0.402326,4,0.0151166,1332,1.63588,-17,-0.0174847
310,50,4,0.403623,6,0.0175706,1354,1.66287,-24,-0.0260736
311,50,5,0.404921,7,0.0187975,1372,1.68496,-25,-0.0273006
312,50,6,0.406219,4,0.0151166,1386,1.70213,-23,-0.0248466
313,50,7,0.407517,4,0.0151166,1406,1.72667,-24,-0.0260736
314,51,0,0.408815,7,0.0187975,1430,1.75612,-22,-0.0236196
315,51,1,0.410113,3,0.0138896,1448,1.77821,-27,-0.0297546
316,51,2,0.41141,2,0.0126626,1464,1.79784,-25,-0.0273006
317,51,3,0.412708,0,0.0102086,1484,1.82238,-25,-0.0273006
318,51,4,0.414006,0,0.0102086,1505,1.84815,-19,-0.0199386
319,51,5,0.415304,0,0.0102086,1521,1.86778,-17,-0.0174847
320,51,6,0.416602,6,0.0175706,1547,1.89968,-14,-0.0138037
321,51,7,0.417899,7,0.0187975,1571,1.92913,-16,-0.0162577
322,52,0,0.419197,7,0.0187975,1585,1.94631,-17,-0.0174847
323,52,1,0.420495,2,0.0126626,1597,1.96103,-29,-0.0322086
324,52,2,0.421793,4,0.0151166,1620,1.98925,-26,-0.0285276
325,52,3,0.423091,4,0.0151166,1638,2.01134,-28,-0.0309816
326,52,4,0.424389,7,0.0187975,1660,2.03833,-25,-0.0273006
327,52,5,0.425686,4,0.0151166,1676,2.05796,-27,-0.0297546
328,52,6,0.426984,5,0.0163436,1699,2.08618,-31,-0.0346626
329,52,7,0.428282,12,0.0249325,1717,2.10827,-27,-0.0297546
330,53,0,0.42958,19,0.0335215,1737,2.13281,-27,-0.0297546
331,53,1,0.430878,19,0.0335215,1755,2.1549,-25,-0.0273006
332,53,2,0.432176,22,0.0372025,1773,2.17698,-27,-0.0297546
333,53,3,0.433473,25,0.0408834,1793,2.20152,-25,-0.0273006
334,53,4,0.434771,21,0.0359755,1809,2.22115,-22,-0.0236196
335,53,5,0.436069,23,0.0384294,1822,2.2371,-15,-0.0150307
336,53,6,0.437367,27,0.0433374,1841,2.26042,-23,-0.0248466
337,54,0,0.438665,24,0.0396564,1868,2.29355,-23,-0.0248466
338,54,1,0.439962,20,0.0347485,1888,2.31809,-25,-0.0273006
339,54,2,0.44126,19,0.0335215,1910,2.34508,-25,-0.0273006
340,54,3,0.442558,25,0.0408834,1931,2.37085,-28,-0.0309816
341,54,4,0.443856,28,0.0445644,1945,2.38802,-23,-0.0248466
342,54,5,0.445154,26,0.0421104,1963,2.41011,-23,-0.0248466
343,54,6,0.446452,23,0.0384294,1983,2.43465,-27,-0.0297546
344,54,7,0.447749,26,0.0421104,2003,2.45919,-26,-0.0285276
345,55,0,0.449047,28,0.0445644,2184,2.68128,-28,-0.0309816
