index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
340,53,1,0.428661,-32,0.0194613,-180,-0.0841503,8112,9.77902
341,53,2,0.429918,-56,-0.00888039,-184,-0.0889446,8104,9.76927
342,53,3,0.431175,-40,0.0100141,-160,-0.0601793,8144,9.81801
343,53,4,0.432432,-12,0.0430793,-184,-0.0889446,8136,9.80826
344,53,5,0.43369,-56,-0.00888039,-196,-0.103327,8104,9.76927
345,53,6,0.434947,32,0.095039,-184,-0.0889446,8156,9.83263
346,53,7,0.436204,48,0.113933,-196,-0.103327,8160,9.8375
347,54,0,0.437461,4,0.0619738,-168,-0.0697677,8156,9.83263
348,54,1,0.438718,8,0.0666974,-160,-0.0601793,8096,9.75952
349,54,2,0.439975,24,0.0855918,-208,-0.11771,8156,9.83263
350,54,3,0.441232,48,0.113933,-180,-0.0841503,8164,9.84238
351,54,4,0.442489,24,0.0855918,-196,-0.103327,8184,9.86675
352,54,5,0.443746,16,0.0761446,-192,-0.098533,8148,9.82288
353,54,6,0.445003,24,0.0855918,-152,-0.0505909,8156,9.83263
354,54,7,0.44626,56,0.123381,-144,-0.0410025,8148,9.82288
355,55,0,0.447517,32,0.095039,-88,0.0261165,8164,9.84238
356,55,1,0.448774,-16,0.0383557,-136,-0.0314141,8160,9.8375
357,55,2,0.450031,-72,-0.0277748,-168,-0.0697677,8152,9.82775
358,55,3,0.451288,-24,0.0289085,-200,-0.108121,8136,9.80826
359,55,4,0.452546,-16,0.0383557,-208,-0.11771,8152,9.82775
360,55,5,0.453803,-12,0.0430793,-216,-0.127298,8120,9.78876
361,55,6,0.45506,-16,0.0383557,-152,-0.0505909,8112,9.77902
362,55,7,0.456317,-20,0.0336321,-176,-0.0793561,8136,9.80826
363,56,0,0.457574,32,0.095039,-88,0.0261165,8164,9.84238
364,56,1,0.458831,-16,0.0383557,-136,-0.0314141,8160,9.8375
365,56,2,0.460088,-72,-0.0277748,-168,-0.0697677,8152,9.82775
