index, frame, sample, time, raw[0], cal[0]
404,60,2,0.50691,2014,1.05095
405,60,3,0.508162,2013,1.0597
406,60,4,0.509413,2012,1.06845
407,60,5,0.510665,2012,1.06845
408,60,6,0.511917,2011,1.07721
409,60,7,0.513168,2011,1.07721
410,61,0,0.51442,2010,1.08596
411,61,1,0.515671,2010,1.08596
412,61,2,0.516923,2009,1.09471
413,61,3,0.518175,2009,1.09471
414,61,4,0.519426,2007,1.11222
415,61,5,0.520678,2008,1.10347
416,61,6,0.52193,2007,1.11222
417,61,7,0.523181,2006,1.12097
418,62,0,0.524433,2006,1.12097
419,62,1,0.525684,2005,1.12973
420,62,2,0.526936,2005,1.12973
421,62,3,0.528188,2005,1.12973
422,62,4,0.529439,2004,1.13848
423,62,5,0.530691,2005,1.12973
424,62,6,0.531943,2004,1.13848
425,62,7,0.533194,2004,1.13848
426,63,0,0.534446,2005,1.12973
427,63,1,0.535698,2005,1.12973
428,63,2,0.536949,2005,1.12973
429,63,3,0.538201,2006,1.12097
430,63,4,0.539452,2005,1.12973
431,63,5,0.540704,2006,1.12097
432,63,6,0.541956,2006,1.12097
433,63,7,0.543207,2008,1.10347
434,64,0,0.544459,2008,1.10347
435,64,1,0.545711,2009,1.09471
436,64,2,0.546962,2010,1.08596
437,64,3,0.548214,2010,1.08596
438,64,4,0.549465,2010,1.08596
439,64,5,0.550717,2012,1.06845
440,64,6,0.551969,2012,1.06845
441,64,7,0.55322,2012,1.06845
442,65,0,0.554472,2013,1.0597
443,65,1,0.555724,2014,1.05095
444,65,2,0.556975,2013,1.0597
445,65,3,0.558227,2015,1.04219
446,65,4,0.559478,2015,1.04219
447,65,5,0.56073,2017,1.02468
448,65,6,0.561982,2017,1.02468
449,65,7,0.563233,2017,1.02468
450,66,0,0.564485,2018,1.01593
451,66,1,0.565737,2020,0.998424
452,66,2,0.566988,2020,0.998424
453,66,3,0.56824,2022,0.980917
454,66,4,0.569492,2022,0.980917
455,66,5,0.570743,2023,0.972164
456,66,6,0.571995,2024,0.96341
457,66,7,0.573246,2025,0.954657
458,67,0,0.574498,2026,0.945903
459,67,1,0.57575,2027,0.93715
460,67,2,0.577001,2028,0.928396
461,67,3,0.578253,2029,0.919643
462,67,4,0.579505,2030,0.910889
463,67,5,0.580756,2031,0.902136
464,67,6,0.582008,2031,0.902136
465,67,7,0.583259,2032,0.893382
466,68,0,0.584511,2032,0.893382
467,68,1,0.585763,2033,0.884629
468,68,2,0.587014,2033,0.884629
469,68,3,0.588266,2035,0.867122
470,68,4,0.589518,2034,0.875875
471,68,5,0.590769,2035,0.867122
472,68,6,0.592021,2035,0.867122
473,68,7,0.593272,2035,0.867122
474,69,0,0.594524,2034,0.875875
475,69,1,0.595776,2035,0.867122
476,69,2,0.597027,2034,0.875875
477,69,3,0.598279,2034,0.875875
478,69,4,0.599531,2033,0.884629
479,69,5,0.600782,2033,0.884629
480,69,6,0.602034,2032,0.893382
481,69,7,0.603286,2031,0.902136
482,70,0,0.604537,2031,0.902136
483,70,1,0.605789,2030,0.910889
484,70,2,0.60704,2029,0.919643
485,70,3,0.608292,2028,0.928396
486,70,4,0.609544,2027,0.93715
487,70,5,0.610795,2025,0.954657
488,70,6,0.612047,2024,0.96341
489,70,7,0.613299,2024,0.96341
490,71,0,0.61455,2022,0.980917
491,71,1,0.615802,2022,0.980917
492,71,2,0.617053,2020,0.998424
493,71,3,0.618305,2020,0.998424
494,71,4,0.619557,2019,1.00718
495,71,5,0.620808,2018,1.01593
496,71,6,0.62206,2017,1.02468
497,71,7,0.623312,2016,1.03344
498,72,0,0.624563,2015,1.04219
499,72,1,0.625815,2015,1.04219
500,72,2,0.627066,2014,1.05095
501,72,3,0.628318,2013,1.0597
502,72,4,0.62957,2012,1.06845
503,72,5,0.630821,2012,1.06845
504,72,6,0.632073,2011,1.07721
505,72,7,0.633325,2011,1.07721
506,73,0,0.634576,2009,1.09471
507,73,1,0.635828,2009,1.09471
508,73,2,0.63708,2008,1.10347
509,73,3,0.638331,2008,1.10347
510,73,4,0.639583,2007,1.11222
511,73,5,0.640834,2007,1.11222
512,73,6,0.642086,2006,1.12097
513,73,7,0.643338,2006,1.12097
514,73,8,0.644589,2004,1.13848
515,73,9,0.645841,2005,1.12973
516,74,0,0.647093,2004,1.13848
517,74,1,0.648344,2004,1.13848
518,74,2,0.649596,2004,1.13848
519,74,3,0.650847,2004,1.13848
520,74,4,0.652099,2003,1.14723
521,74,5,0.653351,2003,1.14723
522,75,0,0.654602,2003,1.14723
523,75,1,0.655854,2003,1.14723
524,75,2,0.657106,2003,1.14723
525,75,3,0.658357,2003,1.14723
526,75,4,0.659609,2002,1.15599
527,75,5,0.66086,2002,1.15599
528,75,6,0.662112,2002,1.15599
529,75,7,0.663364,2003,1.14723
530,76,0,0.664615,2003,1.14723
531,76,1,0.665867,2003,1.14723
532,76,2,0.667119,2003,1.14723
533,76,3,0.66837,2004,1.13848
534,76,4,0.669622,2003,1.14723
535,76,5,0.670874,2004,1.13848
536,76,6,0.672125,2003,1.14723
537,76,7,0.673377,2004,1.13848
538,77,0,0.674628,2003,1.14723
539,77,1,0.67588,2004,1.13848
540,77,2,0.677132,2004,1.13848
541,77,3,0.678383,2004,1.13848
542,77,4,0.679635,2004,1.13848
543,77,5,0.680887,2004,1.13848
544,77,6,0.682138,2004,1.13848
545,77,7,0.68339,2004,1.13848
546,78,0,0.684641,2004,1.13848
547,78,1,0.685893,2005,1.12973
548,78,2,0.687145,2004,1.13848
549,78,3,0.688396,2005,1.12973
550,78,4,0.689648,2005,1.12973
551,78,5,0.6909,2006,1.12097
552,78,6,0.692151,2006,1.12097
553,78,7,0.693403,2007,1.11222
554,79,0,0.694654,2007,1.11222
555,79,1,0.695906,2008,1.10347
556,79,2,0.697158,2009,1.09471
557,79,3,0.698409,2010,1.08596
558,79,4,0.699661,2011,1.07721
559,79,5,0.700913,2013,1.0597
560,79,6,0.702164,2013,1.0597
561,79,7,0.703416,2015,1.04219
562,80,0,0.704668,2016,1.03344
563,80,1,0.705919,2017,1.02468
564,80,2,0.707171,2017,1.02468
565,80,3,0.708422,2019,1.00718
566,80,4,0.709674,2019,1.00718
567,80,5,0.710926,2021,0.989671
568,80,6,0.712177,2021,0.989671
569,80,7,0.713429,2022,0.980917
570,81,0,0.714681,2022,0.980917
571,81,1,0.715932,2024,0.96341
572,81,2,0.717184,2024,0.96341
573,81,3,0.718435,2025,0.954657
574,81,4,0.719687,2025,0.954657
575,81,5,0.720939,2027,0.93715
576,81,6,0.72219,2027,0.93715
577,81,7,0.723442,2028,0.928396
578,82,0,0.724694,2028,0.928396
579,82,1,0.725945,2029,0.919643
580,82,2,0.727197,2029,0.919643
581,82,3,0.728449,2030,0.910889
582,82,4,0.7297,2031,0.902136
583,82,5,0.730952,2031,0.902136
584,82,6,0.732203,2031,0.902136
585,82,7,0.733455,2031,0.902136
586,83,0,0.734707,2031,0.902136
587,83,1,0.735958,2032,0.893382
588,83,2,0.73721,2032,0.893382
589,83,3,0.738462,2032,0.893382
590,83,4,0.739713,2032,0.893382
591,83,5,0.740965,2032,0.893382
592,83,6,0.742216,2031,0.902136
593,83,7,0.743468,2031,0.902136
594,84,0,0.74472,2031,0.902136
595,84,1,0.745971,2032,0.893382
596,84,2,0.747223,2031,0.902136
597,84,3,0.748475,2031,0.902136
598,84,4,0.749726,2031,0.902136
599,84,5,0.750978,2030,0.910889
600,84,6,0.752229,2030,0.910889
601,84,7,0.753481,2030,0.910889
602,85,0,0.754733,2029,0.919643
603,85,1,0.755984,2030,0.910889
604,85,2,0.757236,2030,0.910889
605,85,3,0.758488,2030,0.910889
606,85,4,0.759739,2030,0.910889
607,85,5,0.760991,2031,0.902136
608,85,6,0.762243,2031,0.902136
609,85,7,0.763494,2033,0.884629
610,86,0,0.764746,2032,0.893382
611,86,1,0.765997,2034,0.875875
612,86,2,0.767249,2034,0.875875
613,86,3,0.768501,2035,0.867122
614,86,4,0.769752,2035,0.867122
615,86,5,0.771004,2037,0.849615
616,86,6,0.772256,2038,0.840861
617,86,7,0.773507,2039,0.832108
618,87,0,0.774759,2040,0.823354
619,87,1,0.77601,2042,0.805847
620,87,2,0.777262,2042,0.805847
621,87,3,0.778514,2043,0.797094
622,87,4,0.779765,2044,0.78834
623,87,5,0.781017,2046,0.770833
624,87,6,0.782269,2046,0.770833
625,87,7,0.78352,2048,0.753326
626,88,0,0.784772,2048,0.753326
627,88,1,0.786023,2049,0.744573
628,88,2,0.787275,2050,0.735819
629,88,3,0.788527,2051,0.727066
630,88,4,0.789778,2052,0.718312
631,88,5,0.79103,2054,0.700805
632,88,6,0.792282,2054,0.700805
633,88,7,0.793533,2054,0.700805
634,89,0,0.794785,2055,0.692052
635,89,1,0.796037,2056,0.683298
636,89,2,0.797288,2055,0.692052
637,89,3,0.79854,2057,0.674545
638,89,4,0.799791,2058,0.665791
639,89,5,0.801043,2058,0.665791
640,89,6,0.802295,2059,0.657038
641,89,7,0.803546,2059,0.657038
642,90,0,0.804798,2059,0.657038
643,90,1,0.80605,2060,0.648284
644,90,2,0.807301,2060,0.648284
645,90,3,0.808553,2061,0.639531
646,90,4,0.809804,2061,0.639531
647,90,5,0.811056,2062,0.630777
648,90,6,0.812308,2063,0.622024
649,90,7,0.813559,2064,0.61327
650,91,0,0.814811,2065,0.604517
651,91,1,0.816063,2066,0.595763
652,91,2,0.817314,2067,0.58701
653,91,3,0.818566,2068,0.578256
654,91,4,0.819817,2068,0.578256
655,91,5,0.821069,2070,0.560749
656,91,6,0.822321,2071,0.551996
657,91,7,0.823572,2072,0.543242
658,92,0,0.824824,2073,0.534489
659,92,1,0.826076,2075,0.516982
660,92,2,0.827327,2077,0.499475
661,92,3,0.828579,2078,0.490721
662,92,4,0.829831,2080,0.473214
663,92,5,0.831082,2081,0.464461
664,92,6,0.832334,2082,0.455707
665,92,7,0.833585,2084,0.4382
666,93,0,0.834837,2086,0.420693
667,93,1,0.836089,2088,0.403186
668,93,2,0.83734,2089,0.394433
669,93,3,0.838592,2092,0.368172
670,93,4,0.839844,2093,0.359419
671,93,5,0.841095,2096,0.333158
672,93,6,0.842347,2097,0.324405
673,93,7,0.843598,2099,0.306898
674,94,0,0.84485,2100,0.298144
675,94,1,0.846102,2102,0.280637
676,94,2,0.847353,2104,0.26313
677,94,3,0.848605,2106,0.245623
678,94,4,0.849857,2107,0.23687
679,94,5,0.851108,2108,0.228116
680,94,6,0.85236,2110,0.210609
681,94,7,0.853611,2111,0.201856
682,95,0,0.854863,2112,0.193102
683,95,1,0.856115,2114,0.175595
684,95,2,0.857366,2114,0.175595
685,95,3,0.858618,2116,0.158088
686,95,4,0.85987,2117,0.149335
687,95,5,0.861121,2118,0.140581
688,95,6,0.862373,2118,0.140581
689,95,7,0.863625,2120,0.123074
690,96,0,0.864876,2120,0.123074
691,96,1,0.866128,2122,0.105567
692,96,2,0.867379,2122,0.105567
693,96,3,0.868631,2123,0.0968137
694,96,4,0.869883,2122,0.105567
695,96,5,0.871134,2123,0.0968137
696,96,6,0.872386,2123,0.0968137
697,96,7,0.873638,2124,0.0880602
698,97,0,0.874889,2123,0.0968137
699,97,1,0.876141,2124,0.0880602
700,97,2,0.877392,2123,0.0968137
701,97,3,0.878644,2124,0.0880602
702,97,4,0.879896,2124,0.0880602
703,97,5,0.881147,2124,0.0880602
704,97,6,0.882399,2123,0.0968137
705,97,7,0.883651,2124,0.0880602
706,98,0,0.884902,2123,0.0968137
707,98,1,0.886154,2124,0.0880602
